pubmed_ids,drugbank_id,uniprot_id
9193876,DB00540,P10635
19746353,DB00543,P10635
19934256,DB00549,P10635
9616188,DB00557,P10635
19934256,DB00557,P10635
19934256,DB00567,P10635
19515014,DB00568,P10635
19934256,DB00568,P10635
19934256,DB00570,P10635
7640150,DB00571,P10635
19934256,DB00571,P10635
11996013,DB00571,P10635
9825834,DB00574,P10635
19934256,DB00574,P10635
20570945,DB00575,P10635
18691132,DB00589,P10635
19934256,DB00589,P10635
19934256,DB00590,P10635
19934256,DB00592,P10635
19934256,DB00598,P10635
19934256,DB00604,P10635
19934256,DB00608,P10635
9523980,DB00612,P10635
9763205,DB00612,P10635
16220080,DB00612,P10635
19934256,DB00612,P10635
19934256,DB00613,P10635
19515014,DB00619,P10635
19934256,DB00622,P10635
19934256,DB00623,P10635
19934256,DB00625,P10635
19934256,DB00627,P10635
9152607,DB00633,P10635
19934256,DB00637,P10635
19934256,DB00641,P10635
19934256,DB00647,P10635
18238857,DB00656,P10635
19934256,DB00656,P10635
19934256,DB00661,P10635
19934256,DB00667,P10635
19934256,DB00674,P10635
20425602,DB00675,P10635
19515014,DB00675,P10635
20120834,DB00675,P10635
20120835,DB00675,P10635
15159443,DB00675,P10635
12124303,DB00675,P10635
19934256,DB00675,P10635
10688273,DB00679,P10635
19934256,DB00679,P10635
19934256,DB00699,P10635
19934256,DB00701,P10635
19934256,DB00703,P10635
19515014,DB00705,P10635
19934256,DB00705,P10635
19934256,DB00706,P10635
18537577,DB00715,P10635
8968657,DB00715,P10635
9333110,DB00715,P10635
19934256,DB00715,P10635
8968657,DB00726,P10635
19934256,DB00726,P10635
19934256,DB00731,P10635
10048600,DB00734,P10635
19910717,DB00734,P10635
19902987,DB00734,P10635
19817501,DB00734,P10635
19934256,DB00734,P10635
11560868,DB00734,P10635
19934256,DB00738,P10635
12920490,DB00738,P10635
19934256,DB00748,P10635
19934256,DB00751,P10635
15049511,DB00752,P10635
19934256,DB00752,P10635
16192915,DB00757,P10635
19934256,DB00757,P10635
8723743,DB00757,P10635
19934256,DB00763,P10635
9616188,DB00792,P10635
19934256,DB00792,P10635
19934256,DB00805,P10635
19934256,DB00810,P10635
19934256,DB00818,P10635
19934256,DB00834,P10635
19934256,DB00835,P10635
15365656,DB00836,P10635
19515014,DB00843,P10635
19934256,DB00843,P10635
10688273,DB00850,P10635
16910628,DB00850,P10635
8689810,DB00850,P10635
9333110,DB00850,P10635
9616188,DB00850,P10635
19934256,DB00850,P10635
19934256,DB00852,P10635
10383919,DB00857,P10635
12412819,DB00857,P10635
11475469,DB00857,P10635
10340911,DB00857,P10635
19934256,DB00857,P10635
19934256,DB00863,P10635
19934256,DB00866,P10635
19934256,DB00889,P10635
16192915,DB00904,P10635
19934256,DB00904,P10635
19934256,DB00907,P10635
19934256,DB00908,P10635
19934256,DB00914,P10635
19934256,DB00918,P10635
15762767,DB00918,P10635
19934256,DB00921,P10635
19934256,DB00924,P10635
20103582,DB00932,P10635
20147896,DB00932,P10635
19934256,DB00933,P10635
19934256,DB00934,P10635
12071336,DB00934,P10635
19934256,DB00943,P10635
19934256,DB00950,P10635
19934256,DB00951,P10635
14998425,DB00956,P10635
19934256,DB00956,P10635
19934256,DB00960,P10635
19934256,DB00967,P10635
19515014,DB00972,P10635
19934256,DB00972,P10635
19934256,DB00976,P10635
17627976,DB00983,P10635
10671910,DB00983,P10635
19934256,DB00988,P10635
19934256,DB00989,P10635
19934256,DB00997,P10635
19934256,DB01005,P10635
19566113,DB01012,P10635
16368445,DB01012,P10635
19934256,DB01023,P10635
19934256,DB01026,P10635
19934256,DB01028,P10635
19934256,DB01029,P10635
10634131,DB01035,P10635
19934256,DB01035,P10635
19515014,DB01036,P10635
19934256,DB01036,P10635
19934256,DB01037,P10635
19934256,DB01058,P10635
19934256,DB01062,P10635
19934256,DB01069,P10635
16670408,DB01069,P10635
19934256,DB01071,P10635
19934256,DB01074,P10635
9616188,DB01075,P10635
19515014,DB01075,P10635
19934256,DB01075,P10635
11523064,DB01076,P10635
19934256,DB01079,P10635
19934256,DB01087,P10635
19934256,DB01093,P10635
11523064,DB01095,P10635
11368292,DB01095,P10635
19515014,DB01095,P10635
19934256,DB01095,P10635
19934256,DB01096,P10635
19934256,DB01100,P10635
8968657,DB01104,P10635
16910628,DB01104,P10635
12143142,DB01104,P10635
15547048,DB01104,P10635
19934256,DB01104,P10635
19934256,DB01107,P10635
19934256,DB01110,P10635
9616188,DB01114,P10635
19934256,DB01114,P10635
19934256,DB01115,P10635
19515014,DB01118,P10635
19934256,DB01118,P10635
15509184,DB01128,P10635
15258107,DB01129,P10635
15258107,DB01129,P10635
19934256,DB01131,P10635
19934256,DB01132,P10635
19515014,DB01136,P10635
19934256,DB01136,P10635
15520506,DB01142,P10635
15168101,DB01142,P10635
12360109,DB01142,P10635
11037801,DB01142,P10635
19934256,DB01142,P10635
10445380,DB01149,P10635
19934256,DB01149,P10635
8968657,DB01151,P10635
19934256,DB01151,P10635
11996013,DB01151,P10635
19934256,DB01156,P10635
17009913,DB01156,P10635
19934256,DB01159,P10635
10702888,DB01166,P10635
19934256,DB01167,P10635
19934256,DB01171,P10635
8968657,DB01175,P10635
19934256,DB01175,P10635
19934256,DB01177,P10635
8423765,DB01182,P10635
19934256,DB01182,P10635
19934256,DB01184,P10635
18691132,DB01186,P10635
19934256,DB01186,P10635
19934256,DB01191,P10635
20642550,DB01192,P10635
20590587,DB01192,P10635
16678548,DB01192,P10635
19934256,DB01193,P10635
19934256,DB01195,P10635
19934256,DB01197,P10635
19934256,DB01201,P10635
19934256,DB01206,P10635
19934256,DB01218,P10635
19934256,DB01224,P10635
19934256,DB01228,P10635
19934256,DB01232,P10635
19934256,DB01233,P10635
19934256,DB01234,P10635
19934256,DB01235,P10635
19934256,DB01238,P10635
19934256,DB01242,P10635
19934256,DB01244,P10635
15767244,DB01267,P10635
17627976,DB01274,P10635
10671910,DB01274,P10635
19934256,DB01388,P10635
19934256,DB01392,P10635
19934256,DB01403,P10635
19934256,DB01409,P10635
16435573,DB01410,P10635
19515014,DB01424,P10635
19934256,DB01424,P10635
19934256,DB01426,P10635
19934256,DB01429,P10635
8681486,DB01435,P10635
6496244,DB01437,P10635
18818183,DB01437,P10635
7654478,DB01466,P10635
19934256,DB01466,P10635
9264312,DB01472,P10635
19934256,DB01551,P10635
19934256,DB01576,P10635
19934256,DB01577,P10635
19934256,DB01580,P10635
19934256,DB01601,P10635
19934256,DB01611,P10635
10848718,DB01611,P10635
19902987,DB01621,P10635
15797796,DB01621,P10635
19934256,DB01623,P10635
19934256,DB01624,P10635
19515014,DB01628,P10635
19934256,DB01628,P10635
19934256,DB01698,P10635
19934256,DB02701,P10635
19934256,DB03128,P10635
19934256,DB03783,P10635
19934256,DB04840,P10635
19515014,DB04841,P10635
19934256,DB04841,P10635
20442355,DB04844,P10635
20074258,DB04855,P10635
22971242,DB04855,P10635
19934256,DB04861,P10635
20810928,DB04868,P10635
19108785,DB04868,P10635
22266842,DB04871,P10635
17881661,DB04889,P10635
10755318,DB04905,P10635
16501008,DB04920,P10635
9732390,DB04946,P10635
21034370,DB04946,P10635
19515014,DB05109,P10635
19934256,DB05109,P10635
18691132,DB05271,P10635
23064959,DB05812,P10635
19934256,DB06144,P10635
12143142,DB06148,P10635
19934256,DB06148,P10635
19356073,DB06204,P10635
21655346,DB06216,P10635
24105299,DB06292,P10635
21395357,DB06589,P10635
20881954,DB06589,P10635
19934256,DB06691,P10635
19934256,DB06697,P10635
19934256,DB06701,P10635
19000553,DB06702,P10635
21545485,DB06702,P10635
19347334,DB06702,P10635
19761716,DB06702,P10635
19934256,DB06727,P10635
19934256,DB06729,P10635
11717179,DB06770,P10635
23094782,DB08881,P10635
23625188,DB08893,P10635
22509825,DB08893,P10635
11585759,DB00091,O15438
11581266,DB00143,O15438
11585759,DB00158,O15438
14570758,DB00257,O15438
10329726,DB00286,O15438
11581266,DB00328,O15438
16460798,DB00328,O15438
12538803,DB00338,O15438
11323161,DB00515,O15438
11585759,DB00541,O15438
19077464,DB00544,O15438
11837698,DB00563,O15438
12388190,DB00563,O15438
10329726,DB00563,O15438
10987286,DB00563,O15438
11585759,DB00563,O15438
12731885,DB00563,O15438
12909565,DB00563,O15438
19334674,DB00563,O15438
11585759,DB00650,O15438
12874005,DB00650,O15438
11585759,DB00661,O15438
20504255,DB00709,O15438
11585759,DB00773,O15438
19334674,DB00773,O15438
11581266,DB00773,O15438
19443695,DB00973,O15438
11585759,DB00997,O15438
14570758,DB01011,O15438
16460798,DB01016,O15438
11581266,DB01032,O15438
11585759,DB01032,O15438
12538836,DB01032,O15438
14570758,DB01045,O15438
14570758,DB01115,O15438
11581266,DB01138,O15438
9738950,DB01174,O15438
14570762,DB01174,O15438
12920174,DB01174,O15438
10712264,DB01174,O15438
10644759,DB02659,O15438
11585759,DB04348,O15438
12220224,DB04348,O15438
12924948,DB04348,O15438
10644759,DB04348,O15438
12909565,DB04348,O15438
11837698,DB04348,O15438
22504332,DB08884,O15438
12404239,DB00091,O95342
12739759,DB00091,O95342
11343252,DB00091,O95342
10617675,DB00091,O95342
10648470,DB00091,O95342
11752352,DB00091,O95342
17126857,DB00171,O95342
16819395,DB00171,O95342
19260999,DB00175,O95342
12739759,DB00197,O95342
11557132,DB00197,O95342
19688600,DB00197,O95342
12739759,DB00206,O95342
10617675,DB00206,O95342
10617675,DB00390,O95342
12739759,DB00396,O95342
12739759,DB00477,O95342
12739759,DB00501,O95342
10617675,DB00541,O95342
11309550,DB00559,O95342
12739759,DB00570,O95342
10617675,DB00570,O95342
12739759,DB00661,O95342
12739759,DB00675,O95342
12739759,DB00693,O95342
12739759,DB00694,O95342
10617675,DB00694,O95342
12739759,DB00845,O95342
12739759,DB00908,O95342
10611165,DB00977,O95342
10869290,DB00977,O95342
12739759,DB00997,O95342
12404239,DB01016,O95342
15465654,DB01016,O95342
15618715,DB01016,O95342
12404239,DB01016,O95342
12739759,DB01016,O95342
11343252,DB01016,O95342
11557132,DB01016,O95342
10648470,DB01016,O95342
12739759,DB01026,O95342
12404239,DB01045,O95342
12739759,DB01045,O95342
11343252,DB01045,O95342
10648470,DB01045,O95342
19688600,DB01051,O95342
19853032,DB01098,O95342
11706036,DB01174,O95342
12739759,DB01229,O95342
10617675,DB01229,O95342
11557128,DB01234,O95342
11509573,DB01586,O95342
10607905,DB01586,O95342
15297262,DB01586,O95342
12404239,DB02123,O95342
10648470,DB02123,O95342
15297262,DB02123,O95342
12235261,DB02659,O95342
10607905,DB02659,O95342
15297262,DB02659,O95342
12106615,DB02703,O95342
11509573,DB03619,O95342
12235261,DB04348,O95342
12399219,DB04348,O95342
12404239,DB04348,O95342
11343252,DB04348,O95342
12518026,DB04348,O95342
10607905,DB04348,O95342
10617675,DB04348,O95342
9545351,DB04348,O95342
11557132,DB04348,O95342
11248200,DB04348,O95342
10692506,DB04348,O95342
15297262,DB04348,O95342
12373300,DB00091,P33527
7961706,DB00091,P33527
9188796,DB00143,P33527
10917554,DB00143,P33527
8640791,DB00143,P33527
16539673,DB00143,P33527
10817732,DB00199,P33527
12218384,DB00224,P33527
11102445,DB00286,P33527
10917554,DB00328,P33527
14511674,DB00328,P33527
11880368,DB00328,P33527
12835412,DB00328,P33527
16460798,DB00328,P33527
10760098,DB00345,P33527
10991972,DB00365,P33527
10329417,DB00396,P33527
16458542,DB00399,P33527
12657726,DB00445,P33527
12867490,DB00445,P33527
9281595,DB00445,P33527
11745741,DB00503,P33527
12218384,DB00503,P33527
8621644,DB00541,P33527
12657726,DB00541,P33527
12867490,DB00541,P33527
9058594,DB00541,P33527
10188979,DB00541,P33527
9281595,DB00541,P33527
9188796,DB00563,P33527
11585759,DB00563,P33527
12731885,DB00563,P33527
11323161,DB00570,P33527
8621644,DB00570,P33527
11834888,DB00570,P33527
16458542,DB00570,P33527
12835412,DB00586,P33527
16384552,DB00602,P33527
16384552,DB00661,P33527
11409873,DB00693,P33527
8621644,DB00694,P33527
9188796,DB00694,P33527
9647783,DB00694,P33527
12657726,DB00694,P33527
12867490,DB00694,P33527
7945406,DB00694,P33527
16830181,DB00694,P33527
9281595,DB00694,P33527
19944162,DB00694,P33527
10188979,DB00694,P33527
10708754,DB00694,P33527
10729360,DB00694,P33527
10917553,DB00694,P33527
10917554,DB00694,P33527
12218384,DB00701,P33527
12218384,DB00709,P33527
10220571,DB00762,P33527
9188796,DB00773,P33527
11901101,DB00773,P33527
12657726,DB00773,P33527
12867490,DB00773,P33527
9281595,DB00773,P33527
19725578,DB00773,P33527
10329417,DB00834,P33527
7585598,DB00970,P33527
8621644,DB00997,P33527
12657726,DB00997,P33527
12765240,DB00997,P33527
12867490,DB00997,P33527
9281595,DB00997,P33527
19725578,DB00997,P33527
19255759,DB00997,P33527
19390592,DB00997,P33527
11159731,DB01016,P33527
16460798,DB01016,P33527
14511674,DB01032,P33527
11880368,DB01032,P33527
10329417,DB01032,P33527
10727523,DB01032,P33527
10363967,DB01032,P33527
10419897,DB01032,P33527
10500791,DB01032,P33527
10917554,DB01032,P33527
11118294,DB01032,P33527
10408915,DB01045,P33527
12835412,DB01050,P33527
19918100,DB01072,P33527
16044020,DB01072,P33527
19940267,DB01076,P33527
19940267,DB01098,P33527
10917554,DB01138,P33527
9685354,DB01138,P33527
10727523,DB01138,P33527
15044619,DB01138,P33527
9885294,DB01138,P33527
11752352,DB01138,P33527
10917554,DB01138,P33527
10817732,DB01165,P33527
9738950,DB01174,P33527
9188796,DB01177,P33527
16434618,DB01204,P33527
11454692,DB01204,P33527
9188796,DB01229,P33527
12384350,DB01232,P33527
12417570,DB01248,P33527
9281595,DB01394,P33527
12373300,DB01645,P33527
12532374,DB01645,P33527
14511674,DB01645,P33527
8980395,DB01645,P33527
11306701,DB02375,P33527
12235261,DB02659,P33527
11306701,DB03467,P33527
12944313,DB03825,P33527
11836020,DB04216,P33527
11306701,DB04216,P33527
12532374,DB04216,P33527
12235261,DB04348,P33527
9188796,DB04348,P33527
15014037,DB04851,P33527
19390592,DB05294,P33527
22714819,DB05812,P33527
20690781,DB06335,P33527
22454535,DB08881,P33527
11883641,DB00091,P46721
10601278,DB00175,P46721
10421612,DB00199,P46721
10421612,DB00220,P46721
10421612,DB00224,P46721
10421612,DB00227,P46721
10601278,DB00227,P46721
11316767,DB00279,P46721
9918867,DB00279,P46721
11159893,DB00279,P46721
10871297,DB00286,P46721
9539145,DB00286,P46721
8779894,DB00286,P46721
8786566,DB00286,P46721
8968376,DB00286,P46721
9794920,DB00286,P46721
8938553,DB00286,P46721
10600646,DB00286,P46721
12702494,DB00286,P46721
9918568,DB00286,P46721
10198348,DB00286,P46721
9322525,DB00291,P46721
11883641,DB00328,P46721
10870987,DB00328,P46721
8779893,DB00345,P46721
10600646,DB00390,P46721
9294213,DB00390,P46721
8779893,DB00421,P46721
11159893,DB00451,P46721
11883641,DB00468,P46721
11159893,DB00468,P46721
10421612,DB00503,P46721
11713643,DB00563,P46721
10859154,DB00584,P46721
9794920,DB00584,P46721
8779895,DB00624,P46721
8779894,DB00624,P46721
8786566,DB00624,P46721
8786566,DB00635,P46721
10601278,DB00641,P46721
8779894,DB00655,P46721
10421612,DB00661,P46721
11883641,DB00661,P46721
8779895,DB00669,P46721
10490898,DB00728,P46721
8779893,DB00741,P46721
8786566,DB00741,P46721
8779894,DB00783,P46721
8786566,DB00783,P46721
11159893,DB00783,P46721
11883641,DB00788,P46721
8786566,DB00860,P46721
8652636,DB00887,P46721
11408531,DB00908,P46721
10421612,DB00908,P46721
11883641,DB00908,P46721
10490898,DB00908,P46721
11159893,DB00917,P46721
11713643,DB00917,P46721
8779893,DB00917,P46721
10421612,DB00950,P46721
11883641,DB01009,P46721
11883641,DB01016,P46721
10421612,DB01026,P46721
11408557,DB01032,P46721
8045503,DB01032,P46721
12085361,DB01045,P46721
10869292,DB01045,P46721
11883641,DB01045,P46721
10381771,DB01045,P46721
11883641,DB01050,P46721
10601278,DB01076,P46721
9632674,DB01092,P46721
11159893,DB01092,P46721
8938553,DB01092,P46721
10600646,DB01092,P46721
8786566,DB01092,P46721
10198348,DB01092,P46721
16697742,DB01098,P46721
11883641,DB01124,P46721
10871297,DB01183,P46721
10421612,DB01232,P46721
9539145,DB01234,P46721
8786566,DB01234,P46721
8786566,DB01396,P46721
11316767,DB01583,P46721
9918867,DB01583,P46721
11438506,DB01586,P46721
7557095,DB01586,P46721
8045503,DB01586,P46721
12842829,DB01586,P46721
8045503,DB02123,P46721
12842829,DB02123,P46721
11438506,DB02659,P46721
7557095,DB02659,P46721
8045503,DB02659,P46721
8779893,DB02659,P46721
12842829,DB02659,P46721
8278353,DB02659,P46721
9918568,DB02659,P46721
10198348,DB02659,P46721
11159893,DB02691,P46721
8045503,DB03619,P46721
12842829,DB03619,P46721
12235261,DB04348,P46721
12399219,DB04348,P46721
11408531,DB04348,P46721
7557095,DB04348,P46721
11408557,DB04348,P46721
8045503,DB04348,P46721
8779893,DB04348,P46721
8786566,DB04348,P46721
8968376,DB04348,P46721
9632674,DB04348,P46721
9794920,DB04348,P46721
10381771,DB04348,P46721
10601278,DB04348,P46721
8621133,DB04348,P46721
10600646,DB04348,P46721
12518026,DB04348,P46721
12702494,DB04348,P46721
12842829,DB04348,P46721
8779894,DB04348,P46721
9334206,DB04348,P46721
9918568,DB04348,P46721
10198348,DB04348,P46721
8779894,DB04573,P46721
8779893,DB04630,P46721
8786566,DB04630,P46721
11159893,DB05804,P46721
8779895,DB06710,P46721
8779894,DB06710,P46721
8786566,DB06710,P46721
7557095,DB08834,P46721
9765319,DB08836,P46721
23560393,DB08893,P46721
9458785,DB00091,Q12908
15832499,DB00577,Q12908
15832499,DB00787,Q12908
9458785,DB01586,Q12908
10101301,DB01586,Q12908
12092825,DB01586,Q12908
9458785,DB02123,Q12908
11093941,DB02123,Q12908
11438506,DB02659,Q12908
9458785,DB02659,Q12908
10101301,DB02659,Q12908
12092825,DB02659,Q12908
11093941,DB02659,Q12908
9458785,DB03619,Q12908
10101301,DB03619,Q12908
12092825,DB03619,Q12908
12399219,DB04348,Q12908
12475240,DB04348,Q12908
14610227,DB04348,Q12908
9458785,DB04348,Q12908
10101301,DB04348,Q12908
12092825,DB04348,Q12908
10984521,DB04348,Q12908
11093941,DB04348,Q12908
9486191,DB00091,Q14973
9918867,DB00279,Q14973
9486191,DB00286,Q14973
10870987,DB00328,Q14973
9486191,DB00396,Q14973
9486191,DB00624,Q14973
1961729,DB00887,Q14973
8738419,DB00887,Q14973
10611165,DB00977,Q14973
1961729,DB01032,Q14973
9918867,DB01583,Q14973
8166278,DB01586,Q14973
15297262,DB01586,Q14973
15297262,DB02123,Q14973
1961729,DB02659,Q14973
9486191,DB02659,Q14973
12842829,DB02659,Q14973
15297262,DB02659,Q14973
8738419,DB02659,Q14973
12842829,DB03619,Q14973
12518026,DB04348,Q14973
12842829,DB04348,Q14973
15297262,DB04348,Q14973
8166278,DB04348,Q14973
22472908,DB08860,Q14973
9374486,DB00091,Q4U2R8
9880528,DB00140,Q4U2R8
9880528,DB00158,Q4U2R8
9827570,DB00158,Q4U2R8
11669456,DB00168,Q4U2R8
10336520,DB00168,Q4U2R8
14978359,DB00175,Q4U2R8
11861777,DB00175,Q4U2R8
15618660,DB00229,Q4U2R8
11855680,DB00254,Q4U2R8
12011098,DB00286,Q4U2R8
11563082,DB00300,Q4U2R8
17372702,DB00300,Q4U2R8
10991988,DB00311,Q4U2R8
9228014,DB00313,Q4U2R8
10220563,DB00316,Q4U2R8
10411577,DB00319,Q4U2R8
10991954,DB00328,Q4U2R8
11669456,DB00328,Q4U2R8
12130730,DB00328,Q4U2R8
9887087,DB00328,Q4U2R8
9950961,DB00328,Q4U2R8
15716364,DB00328,Q4U2R8
9880528,DB00328,Q4U2R8
11099697,DB00328,Q4U2R8
10220563,DB00328,Q4U2R8
10929807,DB00345,Q4U2R8
11669456,DB00345,Q4U2R8
12472777,DB00345,Q4U2R8
11641438,DB00345,Q4U2R8
10336520,DB00345,Q4U2R8
11602689,DB00345,Q4U2R8
11815391,DB00345,Q4U2R8
12538807,DB00345,Q4U2R8
12837685,DB00345,Q4U2R8
9887087,DB00345,Q4U2R8
9950961,DB00345,Q4U2R8
10462545,DB00345,Q4U2R8
10703662,DB00345,Q4U2R8
9880528,DB00345,Q4U2R8
9228014,DB00345,Q4U2R8
9374486,DB00345,Q4U2R8
10991988,DB00345,Q4U2R8
10594788,DB00345,Q4U2R8
11408557,DB00345,Q4U2R8
16434549,DB00345,Q4U2R8
9827570,DB00365,Q4U2R8
10929807,DB00369,Q4U2R8
10462545,DB00369,Q4U2R8
10703662,DB00369,Q4U2R8
10945832,DB00432,Q4U2R8
10411577,DB00438,Q4U2R8
10411577,DB00446,Q4U2R8
11909604,DB00456,Q4U2R8
12005172,DB00456,Q4U2R8
10411577,DB00456,Q4U2R8
11909604,DB00493,Q4U2R8
12005172,DB00493,Q4U2R8
10411577,DB00493,Q4U2R8
1094583,DB00495,Q4U2R8
11861798,DB00495,Q4U2R8
10220563,DB00500,Q4U2R8
11669456,DB00501,Q4U2R8
14978359,DB00501,Q4U2R8
11961115,DB00501,Q4U2R8
12429554,DB00501,Q4U2R8
10411577,DB00512,Q4U2R8
15716364,DB00520,Q4U2R8
10945832,DB00529,Q4U2R8
10991954,DB00554,Q4U2R8
11669456,DB00554,Q4U2R8
12130730,DB00554,Q4U2R8
10220563,DB00554,Q4U2R8
10336520,DB00554,Q4U2R8
9950961,DB00563,Q4U2R8
9880528,DB00563,Q4U2R8
9827570,DB00563,Q4U2R8
12130730,DB00563,Q4U2R8
9228014,DB00563,Q4U2R8
20460822,DB00563,Q4U2R8
12005172,DB00567,Q4U2R8
